duration_seconds,finished,recorded_date,qualtrics_response_id,age,gender,gender_text,ethnicity,ethncity_text,bfi2xsh_self_1,bfi2xsh_self_2,bfi2xsh_self_3,bfi2xsh_self_4,bfi2xsh_self_5,bfi2xsh_self_6,bfi2xsh_self_7,bfi2xsh_self_8,bfi2xsh_self_9,bfi2xsh_self_10,bfi2xsh_self_11,bfi2xsh_self_12,bfi2xsh_self_13,bfi2xsh_self_14,bfi2xsh_self_15,bfi2xsh_self_16,bfi2xsh_self_17,bfi2xsh_self_18,bfi2xsh_self_19,cand_pref,ingroup_ident,threat,mancheck_t1_o1,bfi2xsh_t1_o1_1,bfi2xsh_t1_o1_2,bfi2xsh_t1_o1_3,bfi2xsh_t1_o1_4,bfi2xsh_t1_o1_5,bfi2xsh_t1_o1_6,bfi2xsh_t1_o1_7,bfi2xsh_t1_o1_8,bfi2xsh_t1_o1_9,bfi2xsh_t1_o1_10,bfi2xsh_t1_o1_11,bfi2xsh_t1_o1_12,bfi2xsh_t1_o1_13,bfi2xsh_t1_o1_14,bfi2xsh_t1_o1_15,bfi2xsh_t1_o1_16,bfi2xsh_t1_o1_17,bfi2xsh_t1_o1_18,bfi2xsh_t1_o1_19,covid1_t1_o1,covid2_t1_o1,covid3_t1_o1,analog_t_o1,mancheck_t2_o1,bfi2xsh_t2_o1_1,bfi2xsh_t2_o1_2,bfi2xsh_t2_o1_3,bfi2xsh_t2_o1_4,bfi2xsh_t2_o1_5,bfi2xsh_t2_o1_6,bfi2xsh_t2_o1_7,bfi2xsh_t2_o1_8,bfi2xsh_t2_o1_9,bfi2xsh_t2_o1_10,bfi2xsh_t2_o1_11,bfi2xsh_t2_o1_12,bfi2xsh_t2_o1_13,bfi2xsh_t2_o1_14,bfi2xsh_t2_o1_15,bfi2xsh_t2_o1_16,bfi2xsh_t2_o1_17,bfi2xsh_t2_o1_18,bfi2xsh_t2_o1_19,political_ident_t_o1,mancheck_t1_o2,bfi2xsh_t1_o2_1,bfi2xsh_t1_o2_2,bfi2xsh_t1_o2_3,bfi2xsh_t1_o2_4,bfi2xsh_t1_o2_5,bfi2xsh_t1_o2_6,bfi2xsh_t1_o2_7,bfi2xsh_t1_o2_8,bfi2xsh_t1_o2_9,bfi2xsh_t1_o2_10,bfi2xsh_t1_o2_11,bfi2xsh_t1_o2_12,bfi2xsh_t1_o2_13,bfi2xsh_t1_o2_14,bfi2xsh_t1_o2_15,bfi2xsh_t1_o2_16,bfi2xsh_t1_o2_17,bfi2xsh_t1_o2_18,bfi2xsh_t1_o2_19,covid1_t1_o2,covid2_t1_o2,covid3_t1_o2,analog_t_o2,mancheck_t2_o2,bfi2xsh_t2_o2_1,bfi2xsh_t2_o2_2,bfi2xsh_t2_o2_3,bfi2xsh_t2_o2_4,bfi2xsh_t2_o2_5,bfi2xsh_t2_o2_6,bfi2xsh_t2_o2_7,bfi2xsh_t2_o2_8,bfi2xsh_t2_o2_9,bfi2xsh_t2_o2_10,bfi2xsh_t2_o2_11,bfi2xsh_t2_o2_12,bfi2xsh_t2_o2_13,bfi2xsh_t2_o2_14,bfi2xsh_t2_o2_15,bfi2xsh_t2_o2_16,bfi2xsh_t2_o2_17,bfi2xsh_t2_o2_18,bfi2xsh_t2_o2_19,political_ident_t_o2,mancheck_nt1_o1,bfi2xsh_nt1_o1_1,bfi2xsh_nt1_o1_2,bfi2xsh_nt1_o1_3,bfi2xsh_nt1_o1_4,bfi2xsh_nt1_o1_5,bfi2xsh_nt1_o1_6,bfi2xsh_nt1_o1_7,bfi2xsh_nt1_o1_8,bfi2xsh_nt1_o1_9,bfi2xsh_nt1_o1_10,bfi2xsh_nt1_o1_11,bfi2xsh_nt1_o1_12,bfi2xsh_nt1_o1_13,bfi2xsh_nt1_o1_14,bfi2xsh_nt1_o1_15,bfi2xsh_nt1_o1_16,bfi2xsh_nt1_o1_17,bfi2xsh_nt1_o1_18,bfi2xsh_nt1_o1_19,covid1_nt1_o1,covid2_nt1_o1,covid3_nt1_o1,analog_nt_o1,mancheck_nt2_o1,bfi2xsh_nt2_o1_1,bfi2xsh_nt2_o1_2,bfi2xsh_nt2_o1_3,bfi2xsh_nt2_o1_4,bfi2xsh_nt2_o1_5,bfi2xsh_nt2_o1_6,bfi2xsh_nt2_o1_7,bfi2xsh_nt2_o1_8,bfi2xsh_nt2_o1_9,bfi2xsh_nt2_o1_10,bfi2xsh_nt2_o1_11,bfi2xsh_nt2_o1_12,bfi2xsh_nt2_o1_13,bfi2xsh_nt2_o1_14,bfi2xsh_nt2_o1_15,bfi2xsh_nt2_o1_16,bfi2xsh_nt2_o1_17,bfi2xsh_nt2_o1_18,bfi2xsh_nt2_o1_19,political_ident_nt_o1,mancheck_nt1_o2,bfi2xsh_nt1_o2_1,bfi2xsh_nt1_o2_2,bfi2xsh_nt1_o2_3,bfi2xsh_nt1_o2_4,bfi2xsh_nt1_o2_5,bfi2xsh_nt1_o2_6,bfi2xsh_nt1_o2_7,bfi2xsh_nt1_o2_8,bfi2xsh_nt1_o2_9,bfi2xsh_nt1_o2_10,bfi2xsh_nt1_o2_11,bfi2xsh_nt1_o2_12,bfi2xsh_nt1_o2_13,bfi2xsh_nt1_o2_14,bfi2xsh_nt1_o2_15,bfi2xsh_nt1_o2_16,bfi2xsh_nt1_o2_17,bfi2xsh_nt1_o2_18,bfi2xsh_nt1_o2_19,covid1_nt1_o2,covid2_nt1_o2,covid3_nt1_o2,analog_nt_o2,mancheck_nt2_o2,bfi2xsh_nt2_o2_1,bfi2xsh_nt2_o2_2,bfi2xsh_nt2_o2_3,bfi2xsh_nt2_o2_4,bfi2xsh_nt2_o2_5,bfi2xsh_nt2_o2_6,bfi2xsh_nt2_o2_7,bfi2xsh_nt2_o2_8,bfi2xsh_nt2_o2_9,bfi2xsh_nt2_o2_10,bfi2xsh_nt2_o2_11,bfi2xsh_nt2_o2_12,bfi2xsh_nt2_o2_13,bfi2xsh_nt2_o2_14,bfi2xsh_nt2_o2_15,bfi2xsh_nt2_o2_16,bfi2xsh_nt2_o2_17,bfi2xsh_nt2_o2_18,bfi2xsh_nt2_o2_19,political_ident_nt_o2,sona_id
1005.00,1,2/4/2021 21:39,R_1pWPr320tZ4z8yr,21,2,,8,,1,2,4,2,4,2,5,4,5,4,5,4,3,4,2,2,4,3,1,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,4,2,4,2,3,2,4,4,3,1,4,3,4,2,2,1,5,4,voting for the election,2,4,1,4,5,5,3,2,3,3,5,5,3,2,2,4,4,5,2,4,1,51525
1821.00,1,2/4/2021 21:53,R_2XcBc6ofPO2bTzO,18,1,,10,,3,5,3,5,5,4,2,3,4,4,4,5,4,2,4,4,3,2,4,3,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,3,3,2,3,4,3,2,3,3,4,3,2,3,4,3,3,3,1,4,6,"Over the presidential election, there was a major incident that included someone voting for another person rather than the candidate that I was voting for. I had very strong opinions about the tax increase and the other person did not agree. There was a huge fight that arose, but at the end of the day it is not under any of our controls.",1,4,1,2,3,3,4,4,3,2,3,3,2,3,2,3,2,3,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51706
1560.00,1,2/4/2021 22:39,R_1eOutViGnSqigcE,19,2,,16,,5,5,5,5,5,2,2,5,4,1,2,5,5,1,3,3,5,2,5,3,3,2,1,1,2,1,5,1,5,4,1,4,4,3,2,3,2,4,3,1,3,5,3,4,6,"I have talked with my mother about transgender individuals before, and because she has never interacted with one (besides myself) she has formulated her own opinions about who is a ""real"" trans person. I have come out to her about wanting to present as the opposite gender before but I don't think she understands me because of growing up in different times.",1,4,4,2,5,5,4,3,2,5,1,4,5,4,2,5,4,4,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51640
8095.00,1,2/5/2021 0:17,R_Ofd4Br1rTpsFEdj,19,1,,17,"Half-white, half-hispanic",5,5,5,5,5,1,4,5,4,2,2,4,1,1,2,5,3,4,4,3,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,4,4,2,4,4,4,2,3,4,2,1,4,2,4,3,4,2,1,1,7,6,"A teacher I had in high school believed that holding hands is equivalent to sex, which is ridiculous.",1,2,2,2,5,2,4,4,1,4,2,2,1,4,4,5,2,4,5,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51742
1265.00,1,2/5/2021 0:54,R_3szBUWonTG1pJEU,19,1,,10,,4,5,5,2,5,1,2,4,4,1,2,3,4,2,4,2,4,1,4,3,4,5,1,3,2,3,2,2,2,5,3,2,5,3,1,3,3,2,3,3,4,4,1,5,1,When I hear people talk about immigration and wanting to deport people who are undocumented I feel hurt because I think of friends and family who are affected and I disagree with those policies.,1,3,3,2,2,4,4,4,3,2,2,5,2,4,4,3,2,2,3,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,48374
991.00,1,2/5/2021 10:44,R_1n9jwkLcxTmc4Fb,18,1,,16,,1,5,1,4,5,4,4,1,2,1,5,4,4,2,4,4,4,2,5,3,5,5,1,2,1,3,2,2,1,4,3,2,5,4,2,2,4,4,1,1,4,4,1,1,1,"During the BLM Movement, it was difficult for me because my parents are Republican and voted for Trump, so they didn't understand why ""All Lives Matter"" was not an acceptable response to the situation at hand. They would get mad at me when I wanted to go protest for BLM",1,1,4,4,2,2,2,4,2,1,2,4,1,2,4,2,1,2,4,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51463
2001.00,1,2/5/2021 12:34,R_3rOhC7L0g4uZNtL,25,2,,10,,2,4,4,4,3,4,2,4,3,3,4,4,4,3,2,4,4,2,3,3,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,2,3,3,2,4,4,2,2,4,4,2,4,4,3,2,4,4,4,1,1,6,"During the election, While living in Mississippi an acquaintance couldn't understand why I voted Libertarian in stead of Republican.",1,1,4,2,2,4,3,3,2,3,2,4,4,4,2,3,2,2,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51746
993.00,1,2/5/2021 13:32,R_3JFvzOAnuiWdqqn,19,2,,10,,5,5,2,4,4,5,2,3,4,3,4,1,5,3,2,2,3,3,3,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,3,1,2,4,5,2,2,5,3,2,2,3,2,2,5,5,2,1,8,1,Probably in high school discussing my personal experiences and feeling left out in my own friend group.,1,2,5,2,2,3,4,3,2,3,3,3,4,4,2,3,4,1,4,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51539
1138.00,1,2/5/2021 13:43,R_2a90eixjUCsqRd9,20,2,,10,,2,4,1,4,4,4,2,2,1,2,4,4,4,5,4,1,4,2,2,3,3,2,1,2,1,4,2,2,2,4,2,2,4,4,2,2,2,2,4,2,4,4,1,4,1,"My family members all voted for Trump, and when I tried to discuss with them the contradicting ideologies between the Biden administration and the Trump, they just said I was too young and I did not understand.",1,3,3,3,2,4,3,3,2,2,4,3,2,3,2,2,3,2,4,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,48513
1032.00,1,2/5/2021 14:50,R_2wjhc7hd90mNL5V,20,2,,17,Guatemalan,4,4,2,2,5,3,3,3,3,2,4,3,4,3,3,3,4,3,2,3,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,3,3,2,3,4,3,4,4,3,2,2,4,2,3,3,3,5,1,4,6,Discussing my opinion on police with a family member,1,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,51655
